idx|Premise|Hypothesis|label
5592e|Represented by Prime Minister Atal Behari Vajpayee, the BJP was forced to cede its seat in less than two weeks, however, having failed in efforts to form a coalition government.|BJP had a short deadline due to the failed coalition government formation. |0
52050e|It was her I saw talking to Whittington at that nursing home in Bournemouth.|There is a nursing home in Bournemouth.|0
59997e|I went to work, cobbling and tying- forcing wires and errant strands of circuitry back into place.|I put the wires back together.|0
16283e|Farther north, just off the Nuoro-Dorgali road is the secluded site of Serra Orrios, a well-preserved prehistoric village (signposted Villaggio Nuragico).|There is a prehistoric village at Serra Orrios.|0
137281e|The organization uses a centralized IT infrastructure with decentralized development efforts to provide efficiency and security for its corporate customers.|Efficiency and security can be achieved with a centralized IT infrastructure.|0
74481e|In a section devoted to miscellaneous ways in which the Holocaust had entered American discourse, I listed a few cases in which I thought this was so, mentioning Hillary Clinton, Woody Allen, and a handful of others.|Some notable American people have discussed the Holocaust in miscellaneous ways. |0
22848e|She became an assistant professor in 1983.|She was an assistant professor.|0
143388e|To the west (16 km/10 miles) lies Alcoy (see page 30), to the east Confrides, a picturesque mountain town.|Confrides, a lovely mountain town, is situated to the east.|0
115581e|The $60 billion NationsBank-BankAmerica deal took three weeks, and the companies did due diligence in three days.|Due diligence for a $60 billion deal was done in 3 days.|0
84560e|Note that because of the duty-free situation, good bargains may be found in European china, including Spode and Wedgwood.|The duty free situation usually means good bargains in European china.|0
54647e|Sure thing, mimicked Tuppence.|Absolutely, mimicked Tuppence.|0
106853e|Nearly three months ago, when the administration at the National Autonomous University of Mexico proposed a raise in student tuition from 2 cents to about $150 a year, students closed down the classes with a strike, affecting 267,000 students and 30,000 professors.|When a raise in tuition was proposed from 2 cents to about $150 a year, students went on strike.|0
86398e|These were cut into the Castle Rock in the 15th century to create an extra floor of space; they offer a fascinating insight into the lives of the ordinary soldiers in days gone by.|They made extra floor space.|0
111629e|Sharp Elbows wasn't living up to his own elevated standard of positive campaigning.|Sharp Elbows was not living up to a standard of positive campaigning that he had set.|0
3418e|Something inside me tightened; I kept the indignation down.|I kept my rage inside.|0
125728e|There are changing rooms and showers, sulphur pools, a beach (with curative black mud you can smear all over your body), a swimming pool, restaurant, and full health-spa facilities, including clinics and massage to tone and relax the body.|There are many amenities, including showers, a beach with black mud, a swimming pool, and sulphur pools.|0
793e|you know i'm going back to school my wife's going back to school too our lifestyle right now is meant to position ourselves so financial the these financial problems won't be problems uh in the future and uh so|My wife and I are both going back to school to put ourselves in a better financial position for the future.|0
72365e|The site was rediscovered by a British archaeologist in 1869 after six years of searching.|The site took six years of searching to be rediscovered.|0
107467e|The amount of revenue ordinarily differs from the amount of deferred revenue.|Deferred revenue and revenue usually add up to two different numbers.|0
1342e|Managing Director Federal Budget Analysis Strategic Issues Director Federal Budget Analysis Strategic Issues|Managing Director for Federal Budget Analysis and Strategic Issues|0
84303e|that's the jumbo shrimp in the shells leave the shells on them so they won't just roll up|You have to leave the jumbo shrimp in the shell so they don't roll up.|0
